profile,pattern,period,uid,seniority_final,snippet
tech_orch,evaluation,2024,asaniczka_e63fe97ffd4fe4a9,mid-senior,"information storage retrieval, data flow analysis activities \ Support analysis evaluation system improvements, optimization, development and/or maintenance efforts Suppo"
tech_orch,evaluation,2024,asaniczka_9bf29a4cdbb71a24,mid-senior,"proved visibility service providers consumers. Promote use current tools, drive evaluation new tools, capitalize predictive capabilities anomaly detection. Collaborate ac"
tech_orch,evaluation,2024,asaniczka_3fab0a52402ec85b,mid-senior,"TensorFlow, PyTorch). Experience data preprocessing, feature engineering, model evaluation. Solid understanding statistics, mathematics, algorithms. Experience deep learn"
tech_orch,evaluation,2024,asaniczka_8bdf5c67de4373d5,mid-senior,ell excellent communication skills exchange experts various fields. orchestrate evaluation integration projects high-value customers. Develop MIRAI-based automation conce
tech_orch,evaluation,2024,asaniczka_f0da3056a6c4acc8,mid-senior,pplied Science Machine Learning team looking senior full-stack engineer develop evaluation systems latest generative models. Evaluation science dynamic group engineers re
tech_orch,evaluation,2024,asaniczka_c82c05844771ff6b,mid-senior,"FC Solutions Engineer would assist support development, configuration, testing, evaluation Commercial Solutions Classified (CSfC) solutions used secure government custome"
tech_orch,evaluation,2024,asaniczka_792e52eab3a4cae0,mid-senior,"erform software development, database design, system testing, DevSecOps. Assist evaluation technologies, determine technical architectures, interface high level stakehold"
tech_orch,evaluation,2024,asaniczka_c6eeaedf87dc19b5,mid-senior,"ng motivated Senior Software Engineer support research laboratory focused test, evaluation, validation RF spectrum warfare systems. laboratory develops specialized electr"
tech_orch,evaluation,2024,asaniczka_5077189ef141620e,mid-senior,"Sr. Infrastructure Engineer serves key technical thought leader ongoing product evaluation/selection, projects, operations infrastructure application environment. Sr. Inf"
tech_orch,evaluation,2024,arshkon_3902838650,mid-senior,"ytics space, identifying opportunities innovation improvement. Conduct hands-on evaluation testing tools technologies, including Databricks Azure , support data platform "
tech_orch,evaluation,2024,asaniczka_dc606d0f99fc0e88,mid-senior,"cluding requirements analysis, software development, installation, integration, evaluation, enhancement, maintenance, testing, problem diagnosis/resolution. Shall least t"
tech_orch,evaluation,2024,asaniczka_a7c7d2410c190877,mid-senior,"ude: Provide direct support Assistant Program Managers Systems Engineering Test Evaluation, Team Leads, Project Officers, Systems Engineers, Test Specialists Develop revi"
tech_orch,evaluation,2024,asaniczka_a63be6499e708c55,mid-senior,"es, enterprise technological environment, technical challenges require in-depth evaluation multiple factors, including intangibles unprecedented technical factors. Make d"
tech_orch,evaluation,2024,asaniczka_7d769c69d153d3ce,mid-senior,"agement support acquisition planning, information assurance/cybersecurity, test evaluation processes, verification validation processes, and/or, fielding sustaining oflT/"
tech_orch,evaluation,2024,asaniczka_317ba272bc8a2edc,mid-senior,chine learning algorithms techniques based problem requirements datasets. Model Evaluation: Design implement rigorous evaluation methodologies assess performance robustne
tech_orch,prompt_engineering,2024,arshkon_3902359385,mid-senior,responsible designing developing prompt engineering strategies techniques optimize performance output GenAI models. ideal candidate
tech_orch,prompt_engineering,2024,asaniczka_ca99e6873dc17162,mid-senior,"low, Lightning etc. Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authore"
tech_orch,prompt_engineering,2024,asaniczka_d84e3054529c3d4e,mid-senior,"low, Lightning etc. Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authore"
tech_orch,prompt_engineering,2024,arshkon_3905806278,mid-senior,"flow, Lightning etc.Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning.Authored"
tech_orch,prompt_engineering,2024,asaniczka_4d8ef07338c9aad8,mid-senior,"kills experience latest LLM tools techniques (LangChain, Promptflow, vector DB, prompt engineering...) Must built deployed production LLM projects clients thought leadership role"
tech_orch,prompt_engineering,2024,arshkon_3900967019,mid-senior,"orflow, Lightning, etc.Familiarity GenAI technology stack, including frameworks prompt engineering, guardrails GenAI applications, LLM fine-tuning.Experience working VectorDBs da"
tech_orch,prompt_engineering,2024,asaniczka_efefa02dfe056322,mid-senior,"years experience one multiple areas AI technology stack (some examples include: prompt engineering, guardrails, vector databases/knowledge bases, AI UX (Conversational)) 3+ years"
tech_orch,prompt_engineering,2024,asaniczka_c234963b82deee1e,mid-senior,"low, Lightning etc. Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authore"
tech_orch,prompt_engineering,2024,asaniczka_f0f1c8702f83fe91,mid-senior," React) back-end technologies integrate LLM functionalities into systems. Apply prompt engineering optimization techniques specific LLMs. Stay abreast latest developments LLMs, f"
tech_orch,prompt_engineering,2024,asaniczka_d534b09d79f9305b,mid-senior,"eter-efficient tuning techniques, Reinforcement Learning Human Feedback (RLHF), prompt engineering techniques. Familiarity training multi-modal foundation models relevant framewo"
tech_orch,prompt_engineering,2024,asaniczka_65b95e1cc823ad89,mid-senior," React) back-end technologies integrate LLM functionalities into systems. Apply prompt engineering optimization techniques specific LLMs. Stay abreast latest developments LLMs, f"
tech_orch,prompt_engineering,2024,asaniczka_32e78d85de7c28b7,mid-senior,"e devops. Required: 5+ years least 1 year AI experience (large language models, prompt engineering, microapps, cognitive service space, etc) Standout Qualifications | Relevant in"
tech_orch,prompt_engineering,2024,arshkon_3886883337,mid-senior,"ta AI/ML. Experience Azure Cognitive Services OpenAI technologies, GPT-3 GPT-4, prompt engineering techniques Knowledge data privacy security regulations best practices related A"
tech_orch,prompt_engineering,2024,asaniczka_6c211ff154ca131f,mid-senior,"ces similar tools develop machine learning models. Understanding Gen AI models, prompt engineering, RAG, fine tuning pre-tuning plus Demonstrated ability self-directed excellent "
tech_orch,prompt_engineering,2024,asaniczka_65ee5719351f3ca9,mid-senior,"eact) back-end technologies integrate LLM functionalities into systems. - Apply prompt engineering optimization techniques specific LLMs. - Stay abreast latest developments LLMs,"
tech_orch,prompt_engineering,2024,asaniczka_5fb06fb4a91cb855,mid-senior,"low, Lightning etc. Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authore"
tech_orch,prompt_engineering,2024,asaniczka_4403164d16a683b3,mid-senior,"low, Lightning etc. Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authore"
tech_orch,prompt_engineering,2024,asaniczka_febddfc5999c6f9b,mid-senior,"years experience one multiple areas AI technology stack (some examples include: prompt engineering, guardrails, vector databases/knowledge bases, AI UX (Conversational)) 3+ years"
tech_orch,prompt_engineering,2024,asaniczka_88b0bc6391a3522d,mid-senior,niques. Experience LLMs like GPT 3.5/4 open-source LLMs. Experience fine-tuning prompt engineering. Experience vector databases Pinecone. Proven experience building high-performa
tech_orch,prompt_engineering,2024,asaniczka_789716bc26ce87ad,mid-senior,"low, Lightning etc. Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authore"
tech_orch,prompt_engineering,2024,asaniczka_32f21b1f8a703fbd,mid-senior,"torch/Tensorflow/Lightning. Experience AI technology stack including frameworks prompt engineering, Experience working VectorDBs data infrastructure required efficiently support "
tech_orch,prompt_engineering,2024,asaniczka_f10c891dd2bf49d1,mid-senior,"m Architect AI-driven financial advisory product incorporating vector database, prompt engineering, context retention fine-tuning (current integration Chat-GPT APIs may evolve) M"
tech_orch,prompt_engineering,2024,asaniczka_75b0614860be9324,mid-senior,"s top LLMs, worked variety common tools LLM-enabled software, familiar research prompt engineering techniques ML engineer. deployed machine learning models production, know run f"
tech_orch,prompt_engineering,2024,asaniczka_bcd88e3e30beb38b,mid-senior,"eact) back-end technologies integrate LLM functionalities into systems. • Apply prompt engineering optimization techniques specific LLMs. • Stay abreast latest developments LLMs,"
tech_orch,prompt_engineering,2024,asaniczka_b91e9ab5c2a13aea,mid-senior,"services Experience designing RESTful APIs | Exposure Experience Generative AI, Prompt engineering, NLM, LLM, etc., Design AI solutions architectures align business goals. Develo"
tech_orch,tool_selection,2024,asaniczka_7cf8d296738cd144,director,"ctices Knowledge one SQL dialects 3+ years system architecture role responsible tool selection, design decisions, optimizing performance, risk mitigation, team development St"
tech_orch,tool_selection,2024,asaniczka_809d2dca4986ba65,mid-senior,"pporting production applications. addition, Lead Software Engineers aid product tool selection, configuration, security, resilience, performance tuning production monitoring."
tech_orch,tool_selection,2024,asaniczka_2a3635c56e95c9df,mid-senior,"sign refinement complex software configurations deployment, collaborates method tool selection, ensures adherence standards quality outcomes, actively engages self-review pee"
tech_orch,tool_selection,2024,asaniczka_37edc14b8aa74c7c,mid-senior,"nal docs, identifying patterns support requests, proposing solutions, assisting tool selection evaluation, helping craft security tool management policies. Proactively evalua"
tech_orch,tool_selection,2024,asaniczka_aba2a566ee846426,mid-senior,ct teams attributable business value strong understanding TCO product sensitive tool selection integration keep costs low Influences others create coalition support new modif
tech_orch,tool_selection,2024,asaniczka_36c61b6bb5d6a9ca,mid-senior," Implement data validation cleansing routines maintain data accuracy integrity. Tool Selection Evaluation: | Evaluate select appropriate data engineering tools, frameworks, t"
tech_orch,tool_selection,2024,asaniczka_4a4cd86e5f96452d,mid-senior," production applications. addition, Sr. Software Engineers may involved product tool selection, configuration, security, resilience, performance tuning production monitoring "
tech_orch,tool_selection,2024,asaniczka_efe751e995d3e4a7,mid-senior,ct teams attributable business value strong understanding TCO product sensitive tool selection integration keep costs low Influences others create coalition support new modif
tech_orch,quality_gate,2024,asaniczka_afca5d3b480ea415,mid-senior,"stration technologies. Experience CI/CD best practices, automated builds tests, quality gates, software quality, CI tools, i.e., Jenkins. Programming scripting experience UN"
tech_orch,quality_gate,2024,asaniczka_40f8a43596fb43bf,mid-senior,"rred Qualifications: * Experience CI/CD best practices, automated builds tests, quality gates, software quality, CI tools, i.e., Jenkins Experience configuration management "
tech_orch,quality_gate,2024,asaniczka_ce4994d3cddaed67,mid-senior," specifications assigned components, projects, fixes. Reviews writes code meets quality gates. Writes performs unit functional tests. Owns programming, testing, debugging ap"
tech_orch,quality_gate,2024,asaniczka_e45744040d66ea0f,mid-senior," remediation SAST/DAST findings Experience CI/CD DevOps practices including use Quality Gates maintain high levels code Good organizational skills, ability work independentl"
tech_orch,quality_gate,2024,asaniczka_41bdc0c5adc59a08,mid-senior,"ine, methods review eliminate NEXUSIQ SONARQUBE security vulnerabilities within Quality gate standards. Familiarity package managers like NPM, BOWER, NUGET Familiar perform"
tech_orch,quality_gate,2024,asaniczka_b19ff2d53f1f5271,mid-senior,"DevSecOps pipeline tools concepts Continuous Integration/Continuous Deployment, Quality gate, Jenkins, Docker Experience Agile tools Jira, Git Understanding software design"
tech_orch,quality_gate,2024,asaniczka_815c9b778a72a80f,mid-senior,"pecifications assigned components, projects fixes. 5. Reviews writes code meets quality gates. 6. Writes performs unit functional tests. 7. Owns programming, testing debuggi"
tech_orch,quality_gate,2024,asaniczka_75f66d641a556382,mid-senior, optimize systems performance automation. Help build rigorous testing automated quality gates required accomplish continuous test. Balance 25% DEV 75% SRE workload balance w
tech_orch,quality_gate,2024,asaniczka_9216ec02422dd09e,mid-senior,"DevSecOps pipeline tools concepts Continuous Integration/Continuous Deployment, Quality gate, Jenkins, Docker Experience Agile tools Jira, Git Understanding software design"
tech_orch,quality_gate,2024,asaniczka_73affd318c038fa9,mid-senior,"s owned Guardian Connect team. Maintain life cycle management SAST. Review SAST quality gates, plug-ins, maintain language specific rules. Troubleshoot SAST Scan related bui"
tech_orch,quality_gate,2024,asaniczka_fcbd30ea7390d959,mid-senior,"s specifications assigned components, projects fixes. Reviews writes code meets quality gates. Writes performs unit functional tests. Owns programming, testing debugging app"
tech_orch,quality_gate,2024,asaniczka_df44f53f0be2c107,mid-senior,"nning tools: SonarQube, Fortify, Coverity Experience implementing quality scans quality gates within CI/CD pipelines U.S. Citizenship required positions."
tech_orch,quality_gate,2024,asaniczka_9fae5befeb4cc389,mid-senior,"rred Qualifications: * Experience CI/CD best practices, automated builds tests, quality gates, software quality, CI tools, i.e., Jenkins Experience configuration management "
tech_orch,quality_gate,2024,asaniczka_4bc9212682a9a376,mid-senior,"stration technologies. Experience CI/CD best practices, automated builds tests, quality gates, software quality, CI tools, i.e., Jenkins. Programming scripting experience UN"
tech_orch,quality_gate,2024,asaniczka_63921ac558b51b1b,mid-senior,"DevSecOps pipeline tools concepts Continuous Integration/Continuous Deployment, Quality gate, Jenkins, Docker Experience Agile tools Jira, Git Understanding software design"
tech_orch,quality_gate,2024,asaniczka_39cf98afbd8a4b61,mid-senior," Azure DevOps, ensuring smooth process defect identification resolution. Define quality gates releasing integrating software, including test coverage percentages defect thre"
tech_orch,quality_gate,2024,asaniczka_bf98e808a91d2630,mid-senior," specifications assigned components, projects, fixes. Reviews writes code meets quality gates. Writes performs unit functional tests. Owns programming, testing, debugging ap"
tech_orch,quality_gate,2024,asaniczka_bcdb38a302aff0dd,mid-senior,"ny browser automated testing tool, Selenium TestCafe Ability establish validate quality gates multi-tiered solutions using modern tools methodologies goal technical excellen"
tech_orch,guardrails,2024,asaniczka_02bdcab14ea4ab33,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. least 8 years experience designing build
tech_orch,guardrails,2024,asaniczka_0512294c080cfebe,mid-senior,"deliver data analytics automated solutions meet business needs align technology guardrails&strategy Act hands-on advisor technical lead collaborate scrum masters, product"
tech_orch,guardrails,2024,asaniczka_453f63d6ddce6847,mid-senior,egies guidelines. Establish implement cost containment practices provide robust guardrails effectively balance developer productivity controlling consumption-based cost c
tech_orch,guardrails,2024,asaniczka_b246d6bf8950555f,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Design build fault-tolerant infrastructu
tech_orch,guardrails,2024,asaniczka_78a97e61792ec4e0,mid-senior,"Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authored research p"
tech_orch,guardrails,2024,asaniczka_eb165b2f9297184e,mid-senior,anding APIs connect LLMs. Developing AI best practices: Implementing monitoring guardrails around product defining best practices leveraging generative AI production. Han
tech_orch,guardrails,2024,asaniczka_d8614d824408a173,mid-senior,"using AI models Enabling users build new AI capabilities Implementing AI safety guardrails API layer Basic Qualifications: Bachelor's degree Computer Science, Computer En"
tech_orch,guardrails,2024,asaniczka_c715b068d58c06f3,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Basic Qualifications | Bachelor’s degree
tech_orch,guardrails,2024,asaniczka_54a8fae661972da8,mid-senior,n Portfolio Management) Understand operate within Lean Budgets ensure adherence Guardrails Facilitate System Demos Solution Demos | Drive relentless improvement via Inspe
tech_orch,guardrails,2024,asaniczka_dfbfbe5c8411f8b7,mid-senior,"y teams build, test, ship, operate new existing site features. Provide guidance guardrails operating Cloud scale, tagging policy management enforcement mechanisms. Work c"
tech_orch,guardrails,2024,asaniczka_a86612141eb2a4ad,mid-senior,egies guidelines. Establish implement cost containment practices provide robust guardrails effectively balance developer productivity controlling consumption-based cost c
tech_orch,guardrails,2024,asaniczka_36ca6716f59428ef,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Basic Qualifications | Bachelor’s degree
tech_orch,guardrails,2024,asaniczka_5fb06fb4a91cb855,mid-senior,"Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authored research p"
tech_orch,guardrails,2024,asaniczka_91e04998b445f98c,mid-senior," multiple areas AI technology stack (some examples include: prompt engineering, guardrails, vector databases/knowledge bases, AI UX (Conversational)) 3+ years experience "
tech_orch,guardrails,2024,asaniczka_2688146cfb3f8858,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Basic Qualifications | Bachelor’s degree
tech_orch,guardrails,2024,asaniczka_2d3b8b4ccf75c7bf,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Basic Qualifications: | Bachelor’s degre
tech_orch,guardrails,2024,asaniczka_c65f28398202f386,mid-senior,edding - Yes - 5 year - Required Large Language Model - Yes - 5 year - Required Guardrails - Yes - 5 year - Required
tech_orch,guardrails,2024,asaniczka_e91eb4c0024c0267,mid-senior,"ties panel, toolbar, modals live. Typescript gives us type checking capability, guardrails around code correctness, allows us generate HTML CSS order take advantage stand"
tech_orch,guardrails,2024,asaniczka_20ec87eb105a5169,mid-senior,"ud Security/Engineering staff align security policies, IaC blueprints, security guardrails. Implement network connectivity various Cloud Providers Organizations Create ma"
tech_orch,guardrails,2024,asaniczka_aaeb1792c0dc1c45,mid-senior,"Experience one multiple areas AI technology stack including prompt engineering, guardrails, vector databases/knowledge bases, LLM hosting fine-tuning. Authored research p"
tech_orch,guardrails,2024,asaniczka_47bf77b12483cd8d,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Basic Qualifications: | Bachelor’s degre
tech_orch,guardrails,2024,asaniczka_0db31eebc1f8dda5,mid-senior,egies guidelines. Establish implement cost containment practices provide robust guardrails effectively balance developer productivity controlling consumption-based cost c
tech_orch,guardrails,2024,asaniczka_6a1a75ba21462992,mid-senior,sing LLMs FMs. Enabling users build new AI capabilities. Implementing AI safety guardrails API layer collaboration researchers. Basic Qualifications: | Bachelor’s degree 
tech_orch,guardrails,2024,asaniczka_b46bd29717e48ff5,mid-senior,"ties panel, toolbar, modals live. Typescript gives us type checking capability, guardrails around code correctness, allows us generate HTML CSS order take advantage stand"
tech_orch,guardrails,2024,asaniczka_468e2de64f9af8a8,mid-senior,sses monitor API access patterns operational health. Design implement AI safety guardrails API layer working closely researchers. Basic Qualifications: | Bachelor’s degre
tech_orch,architecture_review,2026,linkedin_li-4385526980,mid-senior,"akeholders. * Ensure adherence governance frameworks, including Change Control, Architecture Review, Incident Management, Security controls. * Participate 24x7 on‑call rotation su"
tech_orch,architecture_review,2026,linkedin_li-4378118281,mid-senior,ealing Concurrency **Preferred Qualifications** least 4 years experience Design architecture review. least 4 years experience software development life cycle good experience Agile
tech_orch,architecture_review,2026,linkedin_li-4392760835,mid-senior,"ual testing quality review processes * Participate technical design discussions architecture review sessions * Contribute engineering decisions involving system design, platform a"
tech_orch,architecture_review,2026,linkedin_li-4389931693,mid-senior,"gging problem-solving skills; participate peer code reviews. (5%) * Participate architecture review standards setting. Assist development white papers, conducting presentations ne"
tech_orch,architecture_review,2026,linkedin_li-4397192619,mid-senior,ructively support team around you. + Drive technical designs consensus approval Architecture Review Team. Design develop enterprise solutions specific business need provide framew
tech_orch,architecture_review,2026,linkedin_li-4381077838,mid-senior,"Leadership Mentorship: Act force multiplier. Mentor senior engineers team, lead architecture review sessions, author RFCs build consensus significant technical decisions. influenc"
tech_orch,architecture_review,2026,linkedin_li-4390707135,mid-senior,application development teams optimize cloud resource utilization * Participate architecture review boards technical design sessions * Mentor junior team members contribute knowle
tech_orch,architecture_review,2026,linkedin_li-4374968145,mid-senior,"esign documents, lead technical walkthroughs, present code solutions Salesforce Architecture Review Board. * Produce high quality code, code quality, represent team’s technical ou"
tech_orch,architecture_review,2026,linkedin_li-4396752673,mid-senior,"tional Excellence: Set standard engineering excellence, driving best practices, architecture review processes, operational maturity across organization. * Influence Technical Stra"
tech_orch,architecture_review,2026,linkedin_li-4380273596,mid-senior,"esign documents, lead technical walkthroughs, present code solutions Salesforce Architecture Review Board. * Produce high quality code, code quality, represent team's technical ou"
tech_orch,architecture_review,2026,linkedin_li-4372611987,mid-senior,"tional Excellence: Set standard engineering excellence, driving best practices, architecture review processes, operational maturity across organization. * Influence Technical Stra"
tech_orch,architecture_review,2026,linkedin_li-4367628700,mid-senior,"ntation/release, train themselves. * Drive technical designs consensus approval Architecture Review Team. * Design develop enterprise solutions specific business need provide fram"
tech_orch,architecture_review,2026,linkedin_li-4393623849,mid-senior, activities development maintenance projects. * least 4 years experience Design architecture review. * least 4 years experience software development life cycle. * Ability work tea
tech_orch,architecture_review,2026,linkedin_li-4386792967,mid-senior,"allenges necessary ensure teams meet product roadmaps close gaps. * Participate architecture review decisions, designs, documentation govern direction team, codebase, multiple pro"
tech_orch,architecture_review,2026,linkedin_li-4383642746,mid-senior,"akeholders. * Ensure adherence governance frameworks, including Change Control, Architecture Review, Incident Management, Security controls. * Participate 24x7 on-call rotation su"
tech_orch,architecture_review,2026,linkedin_li-4397149635,mid-senior,tant role promotes change process improvement * Working closely Solution Review Architecture Review Boards * Regular collaboration daily communication Product Owner members Produc
tech_orch,architecture_review,2026,linkedin_li-4370603680,mid-senior,es. * Provide cloud platform expertise Enterprise Architecture team participate Architecture Review Board decision-making. * Mentor junior engineers establish cloud engineering be
tech_orch,architecture_review,2026,linkedin_li-4397561461,mid-senior,"urity, testing, knowledge management, records information management enterprise Architecture Review Board standards * Successful completion required training, assessments certific"
tech_orch,architecture_review,2026,linkedin_li-4396761386,mid-senior,"tional Excellence: Set standard engineering excellence, driving best practices, architecture review processes, operational maturity across organization. * Influence Technical Stra"
tech_orch,architecture_review,2026,linkedin_li-4396767020,mid-senior,"tional Excellence: Set standard engineering excellence, driving best practices, architecture review processes, operational maturity across organization. * Influence Technical Stra"
tech_orch,architecture_review,2026,linkedin_li-4337199483,mid-senior,"e ways saving money company meeting service level agreements * Participate team architecture review meetings, project kickoffs, project post-mortems * fluid open change around evo"
tech_orch,architecture_review,2026,linkedin_li-4391142016,mid-senior,"ability products, risks benefits technology meet business/IT needs. Participate architecture review standards setting. Assist development white papers, conducting presentations ne"
tech_orch,architecture_review,2026,linkedin_li-4382587640,mid-senior,"rovide regular updates management team. * Follow standards procedures according Architecture Review Board best practices, revising standards procedures requirements change technol"
tech_orch,architecture_review,2026,linkedin_li-4391130643,mid-senior,"ability products, risks benefits technology meet business/IT needs. Participate architecture review standards setting. Assist development white papers, conducting presentations ne"
tech_orch,architecture_review,2026,linkedin_li-4396765112,mid-senior,"tional Excellence: Set standard engineering excellence, driving best practices, architecture review processes, operational maturity across organization. * Influence Technical Stra"
tech_orch,code_review,2026,linkedin_li-4362297395,mid-senior," systems within domain. Deep expertise allows set direction team, mentor others code reviews, pairing, project leadership, influence team processes technical outcomes. prom"
tech_orch,code_review,2026,linkedin_li-4390678171,mid-senior,"g, proactively identify eliminate cloud waste process inefficiencies. * Conduct code reviews provide constructive feedback team members. **What You’ll Need:** * Bachelor's "
tech_orch,code_review,2026,linkedin_li-4361051979,mid-senior,"inciples maximize code quality * Actively contribute code quality participating code reviews * Author design documentation, technical specifications, delivery plans; define"
tech_orch,code_review,2026,linkedin_li-4396071175,mid-senior,"/distributed team members — providing architectural guidance, conducting design code reviews, identifying removing blockers, setting quality bar team. * Mentor grow enginee"
tech_orch,code_review,2026,linkedin_li-4387547055,mid-senior,"rate desire learn accept new challenges within outside team. * Conduct thorough code reviews, implement unit integration tests, ensure code quality. * Stay date assigned sp"
tech_orch,code_review,2026,linkedin_li-4393131831,mid-senior,"ty, reliability * Oversee manage technical aspects CMS ecosystem * Conduct lead code reviews, ensuring adherence best practices, performance standards, maintainable code * "
tech_orch,code_review,2026,linkedin_li-4389094178,mid-senior,"cluding healthcare life sciences use cases * Writing reviewing code, performing code reviews, ensuring adherence security engineering best practices * Troubleshooting resol"
tech_orch,code_review,2026,linkedin_li-4388559149,mid-senior,"ptimize system performance troubleshoot customer-reported issues. * Participate code reviews, unit testing (GTest/GMock), CI/CD processes. * 3\+ years experience embedded s"
tech_orch,code_review,2026,linkedin_li-4338817361,mid-senior,"rack issues resolution using tools like Jira, GitHub Issues, similar. * Support code reviews pair developers ensure testability maintainability. * quality advocate, influen"
tech_orch,code_review,2026,linkedin_li-4394902699,mid-senior,"tputs ensure meet rigorous standards. * Engineering Excellence: Perform regular code reviews, discourage ""big PR"" mindsets, advocate modular, component-based architectures."
tech_orch,code_review,2026,linkedin_li-4393880620,mid-senior,"phase • Implement new testing frameworks future products features • Participate code review standards, procedures, tools, quality improvement processes • Work closely Prod"
tech_orch,code_review,2026,linkedin_li-4382168047,mid-senior," state management challenges * Contribute technical design discussions, conduct code reviews, mentor junior developers * Stay current evolving front-end trends, frameworks,"
tech_orch,code_review,2026,linkedin_li-4388135393,mid-senior,ems. * Experience secure programming techniques highly desirable * Able perform code reviews ensure code meets acceptance criteria. Testing * Able maintain test scripts nee
tech_orch,code_review,2026,linkedin_li-4396030084,mid-senior,"” \& on-call efforts. * foster culture quality ownership team setting improving code review design standards team, advocating beyond team writing tech talks. * help develo"
tech_orch,code_review,2026,linkedin_li-4391142016,mid-senior, within discipline function. Strong debugging problem-solving skills; lead peer code reviews. (10%) * Provide teams business personnel technology solutions weighing advanta
tech_orch,code_review,2026,linkedin_li-4396147835,mid-senior,"* Deep understanding SDLC best practices * Active participation design reviews, code reviews, unit testing, integration, performance testing"
tech_orch,code_review,2026,linkedin_li-4391206052,mid-senior,"uality * Participate UI/UX discussions advocate best design practices * Conduct code reviews, testing, debugging ensure optimal performance * Maintain documentation front-e"
tech_orch,code_review,2026,linkedin_li-4391876955,mid-senior,"attribution accuracy, customer engagement. You’ll participate technical design, code reviews, best practice implementation identifying opportunities improve systems process"
tech_orch,code_review,2026,linkedin_li-4343954657,mid-senior,"avigating large code base, debugging others' code, providing feedback engineers code reviews. * experience demonstrates take ownership growth, proactively seeking feedback "
tech_orch,code_review,2026,linkedin_li-4390707225,mid-senior,"backend teams Ensure application performance, security, scalability Participate code reviews Agile ceremonies **Required Skills:** Strong experience **Java, Spring Boot, Mi"
tech_orch,code_review,2026,linkedin_li-4343894732,mid-senior,"avigating large code base, debugging others' code, providing feedback engineers code reviews. * experience demonstrates take ownership growth, proactively seeking feedback "
tech_orch,code_review,2026,linkedin_li-4389843041,mid-senior,"avigating large code base, debugging others' code, providing feedback engineers code reviews. * experience demonstrates take ownership growth, proactively seeking feedback "
tech_orch,code_review,2026,linkedin_li-4390682908,mid-senior," quality, provide specialized technical guidance team, mentor/support engineers code reviews design reviews. * Evaluate enhance efficiency platform's technology stack, ensu"
tech_orch,code_review,2026,linkedin_li-4390862386,mid-senior,"xperience .NET, Trading, market data protocols like FIX * Experience conducting code reviews, ensuring code quality, supporting production readiness * Hands-on experience E"
tech_orch,code_review,2026,linkedin_li-4394906009,mid-senior,"e software requirements specifications. * Conduct regular software requirements code reviews, ensuring production robust, scalable, maintainable software solutions. * Stay "
tech_orch,system_design,2026,linkedin_li-4365589060,mid-senior,"deas areas, including information retrieval, distributed computing, large-scale system design, networking data storage, security, artificial intelligence, natural language p"
tech_orch,system_design,2026,linkedin_li-4394639968,mid-senior,"valent work experience. * Minimum 8 years work experience including application system design implementation. * Experience following technologies: SQL, XML, JSON, Erwin, HL7"
tech_orch,system_design,2026,linkedin_li-4391910568,mid-senior,"es. They’re comfortable working across backend frontend, solid grasp networking system design, thrive fast-paced startup environment high ownership minimal bureaucracy. know"
tech_orch,system_design,2026,linkedin_li-4363065258,mid-senior,"ng delivering API platforms, developer platforms, multi-tenant systems * Strong system design skills ability make sound trade-offs complex technical business constraints * P"
tech_orch,system_design,2026,linkedin_li-4363561357,mid-senior,"ical guidance, sharing best practices enrich team expertise project outcomes. * System Design \& Architecture: Contribute key architectural decisions ensure solutions scalab"
tech_orch,system_design,2026,linkedin_li-4356150628,mid-senior,nership major frontend surfaces platform level capabilities. * Strong instincts system design partnership backend cross functional teams. * Experience mentoring engineers in
tech_orch,system_design,2026,linkedin_li-4397151222,mid-senior," Legal/Risk teams) into technical specifications scalable software solutions. * System Design: Experience designing distributed systems observable, reliable, capable scannin"
tech_orch,system_design,2026,linkedin_li-4332253446,mid-senior,"Learning introduced maintained across company. work blends hands-on engineering system design, ideal someone drive complex efforts independently, make practical architectura"
